Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
605,0.470691,0.723476,0.889547,-0.988927,-2.465203
606,0.470689,0.723443,0.883695,-0.989090,-2.465187
607,0.453416,0.696802,0.898830,-0.991410,-2.453812
608,0.451666,0.701723,0.891298,-0.997537,-2.443034
609,0.488266,0.783305,1.260476,-0.986974,-2.492960
610,0.470628,0.727710,1.217377,-0.999883,-1.500918
611,0.480142,0.727710,1.213853,-0.999725,-1.531432
612,0.433652,0.718408,1.285971,-0.999568,-2.389604
613,0.470628,0.727710,1.217577,-0.999883,-1.500918
614,0.433652,0.718408,1.287603,-0.999568,-2.389604
615,0.470628,0.727679,1.217577,-0.999880,-1.500918
616,0.437251,0.840339,0.871942,-0.880147,-2.783970
617,0.436749,0.719163,1.278500,-0.993761,-2.391589
618,0.426917,0.836415,0.999527,-0.896290,-2.720499
619,0.486274,0.783336,1.260476,-0.983596,-2.483900
620,0.433652,0.718339,1.260470,-0.999981,-2.389604
621,0.433652,0.718339,1.263221,-0.999981,-2.389604
622,0.437807,0.840899,0.871750,-0.879877,-2.785608
623,0.433652,0.718339,1.260469,-0.999981,-2.389604
624,0.472005,0.927774,1.028144,-0.741968,-2.908886
625,0.437441,0.840250,0.876064,-0.886784,-2.785273
626,0.427089,0.836442,0.999527,-0.909367,-2.726186
627,0.488286,0.725624,0.682803,-0.982903,-2.561999
628,0.433652,0.718339,1.260470,-0.999981,-2.389604
629,0.433652,0.718339,1.260469,-0.999981,-2.389604
630,0.486294,0.725655,0.682803,-0.997818,-2.552248
631,0.433652,0.718339,1.260530,-0.999981,-2.389604
632,0.433652,0.718339,1.263160,-0.999981,-2.389604
